transaction_id,product_id,product_id_dict,customer_id,transaction_date,online_order,order_status,list_price,standard_cost
6792,0,29,1871,8/26/2017,False,Approved,"202,62","151,96"
6794,0,10,2693,11/11/2017,True,Approved,"543,39","407,54"
6797,0,14,2735,5/29/2017,True,Approved,"360,4","270,30"
6800,0,14,1427,1/3/2017,False,Approved,"360,4","270,30"
6808,0,28,2899,5/31/2017,True,Approved,"441,49","84,99"
6812,0,4,515,4/24/2017,False,Approved,"569,56","528,43"
6814,0,10,572,8/16/2017,False,Approved,"543,39","407,54"
6846,0,23,2384,11/1/2017,False,Approved,"227,88","136,73"
6888,0,28,1096,1/20/2017,False,Approved,"441,49","84,99"
6897,0,28,1198,10/16/2017,True,Approved,"71,49","53,62"
6906,0,40,2741,12/11/2017,False,Approved,"358,39","215,03"
6928,0,21,1912,6/25/2017,True,Approved,"235,63","125,07"
6933,0,50,913,10/28/2017,False,Approved,"172,09",
6961,0,50,1760,7/30/2017,True,Approved,"1740,16",
6969,0,10,1839,10/2/2017,False,Approved,"544,05","376,84"
6986,0,40,298,8/12/2017,False,Approved,"358,39","215,03"
6988,0,50,1462,5/6/2017,False,Approved,"1734,3",
6992,0,40,2204,12/13/2017,False,Approved,"358,39","215,03"
6996,0,14,2559,11/15/2017,False,Approved,"360,4","270,30"
6997,0,18,2476,4/22/2017,False,Approved,"12,01","7,21"
7016,0,50,1238,7/25/2017,False,Approved,"240,72",
7026,0,10,3345,6/8/2017,False,Approved,"543,39","407,54"
7047,0,50,2758,12/15/2017,False,Approved,"1958,34",
7053,0,21,1904,8/21/2017,True,Approved,"235,63","125,07"
7072,0,18,661,7/16/2017,True,Approved,"12,01","7,21"
7079,0,46,3320,8/4/2017,True,Approved,"175,89","131,92"
7100,0,14,1926,12/12/2017,False,Approved,"360,4","270,30"
7110,0,28,1850,6/1/2017,True,Approved,"478,16","298,72"
7130,0,4,1912,10/11/2017,False,Approved,"569,56","528,43"
7184,0,28,2466,1/13/2017,False,Approved,"71,49","53,62"
7205,0,25,1325,10/9/2017,True,Approved,"416,98","312,74"
7206,0,50,2424,1/26/2017,True,Approved,"330,36",
7210,0,35,3441,5/26/2017,False,Approved,"290,62","215,14"
7223,0,40,982,9/9/2017,True,Approved,"495,72","297,43"
7230,0,4,736,11/3/2017,False,Approved,"569,56","528,43"
7231,0,14,637,5/12/2017,True,Approved,"360,4","270,30"
7234,0,13,2636,1/26/2017,False,Approved,"363,01","290,41"
7235,0,50,2555,12/19/2017,True,Approved,"1709,26",
7265,0,28,2210,9/20/2017,True,Approved,"71,49","53,62"
7269,0,29,1711,6/8/2017,True,Approved,"202,62","151,96"
7299,0,18,3429,6/1/2017,False,Approved,"12,01","7,21"
7301,0,4,928,7/17/2017,False,Approved,"569,56","528,43"
7344,0,21,2358,7/17/2017,False,Approved,"183,86","137,90"
7356,0,50,3358,6/21/2017,False,Approved,"60,72",
7382,0,21,2140,9/23/2017,True,Approved,"183,86","137,90"
7387,0,21,1823,3/9/2017,True,Approved,"235,63","125,07"
7391,0,21,2129,5/8/2017,False,Approved,"183,86","137,90"
7424,0,18,1907,8/13/2017,True,Approved,"12,01","7,21"
7446,0,29,564,11/8/2017,True,Approved,"202,62","151,96"
7449,0,45,218,12/16/2017,True,Approved,"60,34","45,26"
7458,0,28,3192,6/25/2017,True,Approved,"100,35","75,26"
7474,0,23,2398,9/8/2017,True,Approved,"227,88","136,73"
7487,0,29,3124,11/22/2017,True,Approved,"202,62","151,96"
7492,0,35,362,9/8/2017,False,Approved,"533,51","400,13"
7506,0,23,1600,1/31/2017,False,Approved,"227,88","136,73"
7513,0,28,1731,9/5/2017,False,Approved,"441,49","84,99"
7539,0,45,349,7/17/2017,False,Approved,"60,34","45,26"
7609,0,14,2387,3/16/2017,True,Approved,"360,4","270,30"
7610,0,50,24,5/11/2017,False,Approved,"1193,44",
7626,0,40,429,10/12/2017,False,Approved,"495,72","297,43"
7627,0,40,1111,11/3/2017,False,Approved,"495,72","297,43"
7634,0,28,3481,3/9/2017,False,Approved,"441,49","84,99"
7652,0,14,229,3/23/2017,True,Approved,"360,4","270,30"
7676,0,35,2943,8/24/2017,,Approved,"533,51","400,13"
7677,0,46,1197,10/13/2017,True,Approved,"175,89","131,92"
7693,0,13,229,10/31/2017,True,Approved,"363,01","290,41"
7695,0,50,23,4/2/2017,True,Approved,"2037,77",
7701,0,4,1357,11/2/2017,False,Approved,"569,56","528,43"
7702,0,39,169,10/30/2017,True,Approved,"499,53","388,72"
7712,0,21,167,2/6/2017,True,Approved,"235,63","125,07"
7723,0,46,2904,3/5/2017,True,Approved,"175,89","131,92"
7724,0,28,1280,9/15/2017,False,Approved,"71,49","53,62"
7730,0,50,503,5/30/2017,True,Approved,"1349,47",
7732,0,14,1733,2/3/2017,True,Approved,"360,4","270,30"
7735,0,50,989,9/29/2017,False,Approved,"56,21",
7738,0,28,714,8/11/2017,True,Approved,"100,35","75,26"
7750,0,10,537,5/13/2017,False,Approved,"544,05","376,84"
7765,0,21,3049,7/20/2017,False,Approved,"183,86","137,90"
7777,0,39,1427,4/9/2017,,Approved,"499,53","388,72"
7778,0,25,2258,6/29/2017,False,Approved,"416,98","312,74"
7780,0,50,1576,1/25/2017,True,Approved,"126,36",
7789,0,18,2288,8/9/2017,True,Approved,"12,01","7,21"
7792,0,28,2629,7/11/2017,False,Approved,"441,49","84,99"
7796,0,3,1990,12/21/2017,False,Cancelled,"230,91","173,18"
7798,0,23,2714,8/16/2017,False,Approved,"227,88","136,73"
7829,0,40,906,4/28/2017,False,Approved,"495,72","297,43"
7851,0,50,2598,4/27/2017,False,Approved,"1300,96",
7882,0,28,2358,8/27/2017,True,Approved,"71,49","53,62"
7888,0,35,1993,6/11/2017,True,Approved,"290,62","215,14"
7949,0,50,26,9/8/2017,False,Approved,"1697,27",
7953,0,3,1727,7/10/2017,False,Approved,"230,91","173,18"
7959,0,28,1678,5/28/2017,False,Approved,"71,49","53,62"
7964,0,18,2990,2/6/2017,False,Approved,"12,01","7,21"
7980,0,28,2645,2/23/2017,False,Approved,"441,49","84,99"
7985,0,39,3347,5/4/2017,True,Approved,"499,53","388,72"
7996,0,39,2130,9/9/2017,True,Approved,"499,53","388,72"
8005,0,46,2476,11/17/2017,False,Approved,"175,89","131,92"
8024,0,35,803,4/9/2017,False,Approved,"290,62","215,14"
8053,0,39,3386,2/6/2017,,Approved,"499,53","388,72"
8062,0,3,3481,7/11/2017,True,Approved,"230,91","173,18"
8094,0,10,1323,10/12/2017,True,Approved,"544,05","376,84"
8102,0,3,1163,7/14/2017,False,Approved,"230,91","173,18"
8112,0,14,1338,1/20/2017,False,Approved,"360,4","270,30"
8138,0,10,2154,5/28/2017,False,Approved,"543,39","407,54"
8148,0,3,1165,1/23/2017,True,Approved,"230,91","173,18"
8149,0,40,689,12/18/2017,False,Approved,"495,72","297,43"
8158,0,22,504,8/16/2017,False,Approved,"71,16","56,93"
8160,0,50,1075,7/31/2017,False,Approved,"26,15",
8174,0,25,3023,3/2/2017,True,Approved,"416,98","312,74"
8177,0,45,3282,12/14/2017,False,Approved,"60,34","45,26"
8216,0,50,1729,10/28/2017,False,Approved,"875,99",
8240,0,28,982,11/5/2017,True,Approved,"71,49","53,62"
8256,0,3,2045,5/17/2017,False,Approved,"230,91","173,18"
8270,0,28,197,3/5/2017,True,Approved,"100,35","75,26"
8280,0,10,2086,3/21/2017,False,Approved,"544,05","376,84"
8289,0,10,656,11/3/2017,False,Approved,"543,39","407,54"
8295,0,3,1622,11/13/2017,True,Approved,"230,91","173,18"
8298,0,50,1204,11/16/2017,False,Approved,"1862,82",
8310,0,35,3451,10/29/2017,False,Approved,"533,51","400,13"
8322,0,50,1488,11/12/2017,False,Approved,"2028,26",
8326,0,13,3022,8/18/2017,True,Approved,"363,01","290,41"
8329,0,50,1920,10/25/2017,False,Approved,"678,25",
8335,0,40,687,3/23/2017,False,Approved,"495,72","297,43"
8336,0,13,2492,11/19/2017,False,Approved,"363,01","290,41"
8347,0,40,3347,2/19/2017,True,Approved,"495,72","297,43"
8354,0,14,3022,8/30/2017,True,Approved,"360,4","270,30"
8397,0,28,2003,5/25/2017,False,Approved,"100,35","75,26"
8424,0,50,1343,12/2/2017,True,Approved,"890,28",
8486,0,50,14,8/16/2017,True,Approved,"1084,18",
8503,0,25,1733,8/15/2017,False,Approved,"416,98","312,74"
8519,0,13,124,10/8/2017,True,Approved,"363,01","290,41"
8520,0,40,2058,2/2/2017,True,Approved,"358,39","215,03"
8527,0,50,218,3/26/2017,True,Approved,"1107,08",
8550,0,39,345,3/18/2017,True,Approved,"499,53","388,72"
8565,0,10,2712,12/14/2017,False,Approved,"544,05","376,84"
8569,0,13,2066,2/3/2017,False,Approved,"363,01","290,41"
8586,0,50,587,10/31/2017,True,Approved,"1790,31",
8593,0,35,1662,5/1/2017,False,Approved,"290,62","215,14"
8594,0,3,2395,10/29/2017,True,Approved,"230,91","173,18"
8610,0,50,1479,12/15/2017,False,Approved,"724,37",
8611,0,50,2553,3/7/2017,True,Approved,"1095,65",
8627,0,28,362,7/3/2017,False,Approved,"478,16","298,72"
8629,0,25,3265,5/24/2017,False,Approved,"416,98","312,74"
8684,0,28,3013,5/13/2017,False,Approved,"71,49","53,62"
8705,0,10,2814,1/13/2017,False,Approved,"544,05","376,84"
8708,0,25,5034,10/7/2017,False,Approved,"416,98","312,74"
8710,0,25,629,8/23/2017,False,Approved,"416,98","312,74"
8736,0,23,613,10/31/2017,False,Approved,"227,88","136,73"
8742,0,18,710,10/22/2017,False,Approved,"12,01","7,21"
8744,0,28,1894,11/24/2017,False,Approved,"71,49","53,62"
8747,0,3,608,8/20/2017,True,Approved,"230,91","173,18"
8767,0,28,1953,4/11/2017,False,Approved,"100,35","75,26"
8810,0,45,1242,6/28/2017,,Approved,"60,34","45,26"
8842,0,10,1772,1/14/2017,True,Approved,"544,05","376,84"
8844,0,28,1110,5/5/2017,False,Approved,"441,49","84,99"
8850,0,40,1497,5/10/2017,False,Approved,"495,72","297,43"
8878,0,28,2867,7/14/2017,True,Approved,"71,49","53,62"
8890,0,21,770,10/5/2017,False,Approved,"183,86","137,90"
8925,0,50,719,9/11/2017,True,Approved,"1223,24",
8956,0,50,2832,6/20/2017,True,Approved,"541,44",
8958,0,35,1640,3/24/2017,True,Approved,"533,51","400,13"
8967,0,13,1636,5/14/2017,False,Approved,"363,01","290,41"
8969,0,40,1165,10/11/2017,True,Approved,"358,39","215,03"
8984,0,13,1731,10/27/2017,False,Approved,"363,01","290,41"
8989,0,4,621,6/26/2017,True,Approved,"569,56","528,43"
9098,0,46,1074,11/29/2017,False,Approved,"175,89","131,92"
9127,0,45,1826,8/12/2017,False,Approved,"60,34","45,26"
9134,0,13,2122,12/7/2017,False,Approved,"363,01","290,41"
9147,0,28,2149,12/19/2017,False,Approved,"478,16","298,72"
9156,0,28,2349,1/17/2017,False,Approved,"71,49","53,62"
9165,0,28,1719,5/9/2017,True,Approved,"478,16","298,72"
9168,0,21,1840,9/23/2017,False,Approved,"235,63","125,07"
9175,0,21,551,6/9/2017,True,Approved,"183,86","137,90"
9176,0,35,3325,7/8/2017,True,Approved,"533,51","400,13"
9187,0,50,2844,10/22/2017,False,Approved,"470,07",
9189,0,13,3251,12/15/2017,True,Approved,"363,01","290,41"
9194,0,25,2575,7/18/2017,False,Approved,"416,98","312,74"
9197,0,21,3481,5/4/2017,False,Approved,"235,63","125,07"
9226,0,28,578,5/2/2017,False,Approved,"71,49","53,62"
9231,0,50,3138,2/25/2017,False,Approved,"2052,92",
9250,0,13,366,3/14/2017,False,Approved,"363,01","290,41"
9276,0,50,731,7/15/2017,True,Approved,"1817,13",
9279,0,21,2647,10/31/2017,True,Approved,"235,63","125,07"
9326,0,50,2310,10/25/2017,False,Approved,"1473,09",
9334,0,28,505,8/30/2017,True,Approved,"441,49","84,99"
9342,0,22,559,4/19/2017,False,Approved,"71,16","56,93"
9346,0,28,2023,3/25/2017,False,Approved,"71,49","53,62"
9356,0,14,469,6/18/2017,True,Approved,"360,4","270,30"
9371,0,4,2584,3/16/2017,True,Approved,"569,56","528,43"
9383,0,28,3145,4/5/2017,False,Approved,"478,16","298,72"
9391,0,10,531,8/18/2017,False,Approved,"543,39","407,54"
9420,0,50,1672,11/13/2017,True,Approved,"1480,76",
9454,0,50,2764,7/23/2017,True,Approved,"2012,84",
9474,0,35,3398,2/3/2017,False,Approved,"290,62","215,14"
9479,0,50,778,11/27/2017,False,Approved,"1711,35",
9490,0,4,820,12/22/2017,False,Approved,"569,56","528,43"
9515,0,14,687,8/21/2017,True,Approved,"360,4","270,30"
9558,0,45,2674,9/24/2017,False,Approved,"60,34","45,26"
9560,0,25,1428,5/8/2017,True,Approved,"416,98","312,74"
9570,0,10,638,5/17/2017,False,Approved,"544,05","376,84"
9574,0,40,3013,12/17/2017,True,Approved,"495,72","297,43"
9577,0,35,3494,9/8/2017,True,Approved,"533,51","400,13"
9589,0,39,1088,9/15/2017,False,Approved,"499,53","388,72"
9599,0,23,237,3/16/2017,False,Approved,"227,88","136,73"
9620,0,3,262,12/18/2017,False,Approved,"230,91","173,18"
9630,0,50,2324,3/15/2017,False,Approved,"753,76",
9671,0,35,284,4/15/2017,False,Approved,"533,51","400,13"
9691,0,45,858,8/28/2017,True,Approved,"60,34","45,26"
9698,0,23,260,7/19/2017,False,Approved,"227,88","136,73"
9715,0,50,1546,10/14/2017,False,Approved,"840,02",
9716,0,10,2307,6/22/2017,False,Approved,"543,39","407,54"
9734,0,28,621,1/22/2017,True,Approved,"71,49","53,62"
9755,0,35,861,11/6/2017,True,Approved,"290,62","215,14"
9760,0,50,2553,7/23/2017,True,Approved,"1922,94",
9776,0,14,213,6/30/2017,True,Approved,"360,4","270,30"
9789,0,23,288,3/27/2017,False,Approved,"227,88","136,73"
9804,0,45,1990,10/5/2017,False,Approved,"60,34","45,26"
9808,0,3,2505,6/29/2017,True,Approved,"230,91","173,18"
9810,0,28,345,1/6/2017,False,Approved,"71,49","53,62"
9839,0,18,3451,12/5/2017,False,Approved,"12,01","7,21"
9864,0,3,779,3/15/2017,True,Approved,"230,91","173,18"
9873,0,10,808,2/10/2017,True,Approved,"544,05","376,84"
9890,0,23,237,2/22/2017,True,Approved,"227,88","136,73"
9920,0,28,1744,9/12/2017,False,Approved,"71,49","53,62"
9935,0,21,362,4/28/2017,False,Approved,"183,86","137,90"
9972,0,29,1637,2/28/2017,False,Approved,"202,62","151,96"
10002,0,50,219,4/13/2017,False,Approved,"1759,3",
10038,0,40,2746,11/6/2017,False,Approved,"358,39","215,03"
10045,0,50,1944,1/11/2017,True,Approved,"330,91",
10046,0,29,2697,4/11/2017,True,Approved,"202,62","151,96"
10047,0,10,687,1/10/2017,True,Approved,"544,05","376,84"
10049,0,35,1003,8/14/2017,True,Approved,"290,62","215,14"
10124,0,10,1787,12/27/2017,False,Approved,"543,39","407,54"
10156,0,40,844,8/5/2017,False,Approved,"495,72","297,43"
10165,0,18,633,8/8/2017,True,Approved,"12,01","7,21"
10189,0,4,1237,3/21/2017,False,Approved,"569,56","528,43"
10201,0,39,725,11/23/2017,False,Approved,"499,53","388,72"
10219,0,10,2458,10/7/2017,False,Approved,"543,39","407,54"
10255,0,40,2659,5/25/2017,True,Approved,"495,72","297,43"
10256,0,28,1406,10/8/2017,True,Approved,"100,35","75,26"
10270,0,29,923,3/3/2017,False,Approved,"202,62","151,96"
10272,0,28,1942,6/8/2017,False,Approved,"100,35","75,26"
10354,0,25,3245,7/21/2017,True,Approved,"416,98","312,74"
10367,0,35,970,7/7/2017,True,Approved,"290,62","215,14"
10373,0,45,275,8/17/2017,,Approved,"60,34","45,26"
10378,0,13,1405,11/27/2017,False,Approved,"363,01","290,41"
10386,0,22,234,7/9/2017,False,Approved,"71,16","56,93"
10411,0,45,395,9/11/2017,False,Approved,"60,34","45,26"
10437,0,28,3122,4/5/2017,,Approved,"71,49","53,62"
10491,0,28,2512,6/22/2017,False,Approved,"71,49","53,62"
10527,0,46,2853,2/7/2017,True,Approved,"175,89","131,92"
10541,0,50,216,2/15/2017,False,Approved,"1029,36",
10557,0,10,2110,6/28/2017,False,Approved,"544,05","376,84"
10618,0,28,531,2/3/2017,True,Approved,"71,49","53,62"
10632,0,45,686,8/9/2017,True,Approved,"60,34","45,26"
10637,0,35,3035,5/4/2017,True,Approved,"290,62","215,14"
10640,0,28,2325,8/19/2017,True,Approved,"100,35","75,26"
10642,0,28,3139,5/18/2017,False,Approved,"100,35","75,26"
10680,0,28,2419,10/19/2017,False,Approved,"478,16","298,72"
10683,0,28,1286,2/3/2017,True,Approved,"100,35","75,26"
10685,0,21,1662,10/29/2017,True,Approved,"183,86","137,90"
10710,0,21,2682,1/26/2017,False,Approved,"235,63","125,07"
10726,0,28,1874,9/22/2017,True,Approved,"478,16","298,72"
10728,0,39,2080,1/15/2017,True,Approved,"499,53","388,72"
10729,0,21,2714,4/26/2017,False,Approved,"183,86","137,90"
10732,0,35,2224,3/18/2017,False,Approved,"533,51","400,13"
10736,0,35,2240,10/9/2017,True,Approved,"533,51","400,13"
10741,0,45,1652,6/21/2017,True,Approved,"60,34","45,26"
10824,0,45,37,5/7/2017,False,Approved,"60,34","45,26"
10847,0,28,1320,2/13/2017,True,Approved,"100,35","75,26"
10863,0,46,2125,11/13/2017,False,Approved,"175,89","131,92"
10872,0,4,3014,9/7/2017,True,Approved,"569,56","528,43"
10892,0,10,1600,3/23/2017,True,Approved,"544,05","376,84"
10896,0,50,2278,9/2/2017,False,Approved,"1487,8",
10905,0,28,2659,12/30/2017,False,Approved,"100,35","75,26"
10906,0,46,2871,11/5/2017,False,Approved,"175,89","131,92"
10911,0,21,1840,7/11/2017,False,Approved,"235,63","125,07"
10927,0,23,3448,12/20/2017,False,Approved,"227,88","136,73"
10939,0,3,469,7/15/2017,False,Approved,"230,91","173,18"
10940,0,40,1478,2/22/2017,True,Approved,"358,39","215,03"
10953,0,45,978,3/15/2017,False,Approved,"60,34","45,26"
10960,0,50,151,1/6/2017,True,Approved,"1624,69",
10966,0,35,301,6/22/2017,True,Approved,"290,62","215,14"
10971,0,14,3065,5/19/2017,False,Approved,"360,4","270,30"
10977,0,10,1115,7/9/2017,False,Approved,"543,39","407,54"
10987,0,35,336,3/27/2017,False,Approved,"290,62","215,14"
11010,0,35,705,12/19/2017,False,Approved,"533,51","400,13"
11011,0,21,2907,3/7/2017,False,Approved,"235,63","125,07"
11016,0,50,2456,5/12/2017,,Approved,"1719,95",
11028,0,35,1040,7/22/2017,True,Approved,"290,62","215,14"
11032,0,25,249,3/11/2017,False,Approved,"416,98","312,74"
11039,0,45,539,5/6/2017,True,Approved,"60,34","45,26"
11056,0,46,958,4/11/2017,True,Approved,"175,89","131,92"
11071,0,29,1729,11/2/2017,True,Approved,"202,62","151,96"
11113,0,18,2728,12/9/2017,False,Approved,"12,01","7,21"
11116,0,50,2342,4/17/2017,False,Approved,"899,52",
11136,0,13,982,3/8/2017,False,Approved,"363,01","290,41"
11166,0,40,3124,3/30/2017,False,Approved,"495,72","297,43"
11173,0,21,907,3/28/2017,False,Approved,"183,86","137,90"
11195,0,21,2006,1/31/2017,True,Approved,"235,63","125,07"
11219,0,50,2201,11/9/2017,False,Approved,"554,38",
11224,0,45,1094,4/12/2017,False,Approved,"60,34","45,26"
11240,0,23,2512,9/10/2017,False,Approved,"227,88","136,73"
11251,0,23,2219,3/20/2017,True,Approved,"227,88","136,73"
11255,0,28,2457,1/12/2017,True,Approved,"478,16","298,72"
11266,0,28,1236,4/20/2017,True,Approved,"478,16","298,72"
11292,0,39,3345,11/29/2017,True,Approved,"499,53","388,72"
11322,0,40,249,1/17/2017,True,Approved,"358,39","215,03"
11367,0,23,1356,5/22/2017,True,Approved,"227,88","136,73"
11390,0,28,2904,11/24/2017,True,Approved,"478,16","298,72"
11393,0,50,1773,10/15/2017,True,Approved,"960,51",
11396,0,28,3128,7/18/2017,True,Approved,"71,49","53,62"
11411,0,18,539,1/3/2017,False,Approved,"12,01","7,21"
11413,0,10,1640,10/29/2017,True,Approved,"543,39","407,54"
11439,0,39,179,11/20/2017,True,Approved,"499,53","388,72"
11441,0,35,2287,4/30/2017,False,Approved,"290,62","215,14"
11446,0,39,1586,7/10/2017,False,Approved,"499,53","388,72"
11447,0,28,3250,3/18/2017,False,Approved,"71,49","53,62"
11458,0,40,2868,5/29/2017,False,Approved,"495,72","297,43"
11476,0,21,3011,6/28/2017,True,Approved,"235,63","125,07"
11508,0,10,2827,9/14/2017,False,Approved,"543,39","407,54"
11511,0,40,448,3/19/2017,True,Approved,"495,72","297,43"
11518,0,50,2755,8/7/2017,False,Approved,"1978,64",
11531,0,50,154,9/19/2017,True,Approved,"36,78",
11536,0,28,1830,8/15/2017,False,Approved,"441,49","84,99"
11549,0,50,3086,6/29/2017,False,Approved,"74,89",
11565,0,46,2751,9/26/2017,True,Approved,"175,89","131,92"
11609,0,28,3023,8/17/2017,True,Approved,"71,49","53,62"
11636,0,21,2750,8/4/2017,False,Approved,"183,86","137,90"
11650,0,35,3035,11/22/2017,False,Approved,"533,51","400,13"
11657,0,28,2981,10/18/2017,False,Approved,"71,49","53,62"
11670,0,39,971,11/12/2017,True,Approved,"499,53","388,72"
11674,0,28,2739,5/2/2017,False,Approved,"100,35","75,26"
11739,0,10,2805,12/27/2017,True,Approved,"544,05","376,84"
11758,0,28,3390,12/12/2017,False,Approved,"441,49","84,99"
11803,0,28,1691,1/20/2017,True,Approved,"100,35","75,26"
11834,0,50,96,9/5/2017,True,Approved,"1091,51",
11843,0,50,2034,5/22/2017,False,Approved,"695,23",
11865,0,10,2476,4/12/2017,True,Approved,"544,05","376,84"
11882,0,3,1724,5/31/2017,False,Approved,"230,91","173,18"
11885,0,14,548,1/11/2017,True,Approved,"360,4","270,30"
11935,0,40,2926,7/31/2017,False,Approved,"495,72","297,43"
11955,0,28,407,3/20/2017,False,Approved,"71,49","53,62"
11957,0,45,1600,10/12/2017,True,Approved,"60,34","45,26"
11989,0,18,101,7/26/2017,True,Approved,"12,01","7,21"
11994,0,3,1678,1/17/2017,True,Approved,"230,91","173,18"
11995,0,40,2019,1/10/2017,False,Approved,"358,39","215,03"
12003,0,18,2159,9/21/2017,True,Approved,"12,01","7,21"
12022,0,50,968,4/27/2017,False,Approved,"1148,41",
12035,0,35,1115,9/15/2017,True,Approved,"533,51","400,13"
12057,0,21,777,8/2/2017,False,Approved,"235,63","125,07"
12062,0,10,3386,12/23/2017,True,Approved,"544,05","376,84"
12066,0,46,1760,11/6/2017,True,Approved,"175,89","131,92"
12072,0,50,2638,8/3/2017,False,Approved,"750,25",
12075,0,25,803,9/28/2017,True,Approved,"416,98","312,74"
12080,0,14,2698,9/17/2017,True,Approved,"360,4","270,30"
12085,0,3,2521,1/14/2017,True,Approved,"230,91","173,18"
12089,0,23,1405,7/12/2017,False,Approved,"227,88","136,73"
12091,0,22,2912,6/19/2017,True,Approved,"71,16","56,93"
12139,0,50,2762,2/19/2017,True,Approved,"1997,68",
12179,0,18,982,6/5/2017,False,Approved,"12,01","7,21"
12187,0,28,3348,8/3/2017,True,Approved,"478,16","298,72"
12190,0,4,1553,8/11/2017,False,Approved,"569,56","528,43"
12200,0,18,2871,5/13/2017,False,Approved,"12,01","7,21"
12206,0,50,2034,11/8/2017,False,Approved,"1392,76",
12216,0,13,2538,8/21/2017,True,Approved,"363,01","290,41"
12234,0,35,1310,1/10/2017,True,Approved,"533,51","400,13"
12260,0,10,1892,9/14/2017,True,Approved,"543,39","407,54"
12264,0,23,1875,9/23/2017,False,Approved,"227,88","136,73"
12272,0,13,950,7/14/2017,True,Approved,"363,01","290,41"
12274,0,45,2687,12/13/2017,True,Approved,"60,34","45,26"
12303,0,40,3407,8/17/2017,,Approved,"495,72","297,43"
12323,0,50,1898,11/5/2017,True,Approved,"1294,37",
12334,0,22,2266,4/13/2017,False,Approved,"71,16","56,93"
12344,0,50,72,7/11/2017,False,Approved,"311,57",
